Sequela Name,Health State Name,Health State Lay Description,Mean,Lower,Upper
Mild heart failure due to endocarditis,"Heart failure, mild","is short of breath and easily tires with moderate physical activity, such as walking uphill or more than a quarter-mile on level ground. The person feels comfortable at rest or during activities requiring less effort.",0.041451894099999956,0.026103223,0.062339544999999996
Moderate heart failure due to endocarditis,"Heart failure, moderate","is short of breath and easily tires with minimal physical activity, such as walking only a short distance. The person feels comfortable at rest but avoids moderate activity.",0.071653433,0.046600778,0.10308943
Severe heart failure due to endocarditis,"Heart failure, severe","is short of breath and feels tired when at rest. The person avoids any physical activity, for fear of worsening the breathing problems. ",0.17906669620000035,0.1215548,0.25072915749999997
"Controlled, medically managed heart failure due to endocarditis",Generic uncomplicated disease: worry and daily medication,has a chronic disease that requires medication every day and causes some worry but minimal interference with daily activities.,0.049011415,0.031121342499999996,0.072092547
Mild heart failure due to other cardiovascular diseases,"Heart failure, mild","is short of breath and easily tires with moderate physical activity, such as walking uphill or more than a quarter-mile on level ground. The person feels comfortable at rest or during activities requiring less effort.",0.041451894099999956,0.026103223,0.062339544999999996
Moderate heart failure due to other cardiovascular diseases,"Heart failure, moderate","is short of breath and easily tires with minimal physical activity, such as walking only a short distance. The person feels comfortable at rest but avoids moderate activity.",0.071653433,0.046600778,0.10308943
Severe heart failure due to other cardiovascular diseases,"Heart failure, severe","is short of breath and feels tired when at rest. The person avoids any physical activity, for fear of worsening the breathing problems. ",0.17906669620000035,0.1215548,0.25072915749999997
"Controlled, medically managed heart failure due to other cardiovascular disease",Generic uncomplicated disease: worry and daily medication,has a chronic disease that requires medication every day and causes some worry but minimal interference with daily activities.,0.049011415,0.031121342499999996,0.072092547
Mild other cardiovascular diseases,"Heart failure, mild","is short of breath and easily tires with moderate physical activity, such as walking uphill or more than a quarter-mile on level ground. The person feels comfortable at rest or during activities requiring less effort.",0.041451894099999956,0.026103223,0.062339544999999996
Moderate other cardiovascular diseases,"Heart failure, moderate","is short of breath and easily tires with minimal physical activity, such as walking only a short distance. The person feels comfortable at rest but avoids moderate activity.",0.071653433,0.046600778,0.10308943
Severe other cardiovascular diseases,"Heart failure, severe","is short of breath and feels tired when at rest. The person avoids any physical activity, for fear of worsening the breathing problems. ",0.17906669620000035,0.1215548,0.25072915749999997
Asymptomatic other cardiovascular diseases,Asymptomatic,,0,0,0
Mild heart failure due to severe chronic obstructive pulmonary disease,"Severe COPD and other chronic respiratory, with mild heart failure",,0.4322236788812548,0.2999702615806535,0.5766738613252117
Moderate heart failure due to severe chronic obstructive pulmonary disease,"Severe COPD and other chronic respiratory, with moderate heart failure",,0.44972608294183697,0.3146146993831164,0.5967665383150195
Severe heart failure due to severe chronic obstructive pulmonary disease,"Severe COPD and other chronic respiratory, with severe heart failure",,0.5118082649140198,0.365297937,0.6659204415114767
"Controlled, medically managed heart failure due to severe chronic obstructive pulmonary disease","COPD and other chronic respiratory problems, severe and generic uncomplicated disease: worry and daily medication",(combined DW),0.43662301570499046,0.300739429,0.581191309
Mild chronic obstructive pulmonary disease,"COPD and other chronic respiratory problems, mild","has cough and shortness of breath after heavy physical activity, but is able to walk long distances and climb stairs.",0.019316720799999982,0.010635392500000002,0.03272288
Moderate chronic obstructive pulmonary disease,"COPD and other chronic respiratory problems, moderate","has cough, wheezing and shortness of breath, even after light physical activity. The person feels tired and can walk only short distances or climb only a few stairs.",0.22517170790000043,0.15291988,0.3097289924999999
Severe chronic obstructive pulmonary disease without heart failure,"COPD and other chronic respiratory problems, severe","has cough, wheezing and shortness of breath all the time. The person has great difficulty walking even short distances or climbing any stairs, feels tired when at rest, and is anxious.",0.40785797679999997,0.27341136749999995,0.5556590849999999
Asymptomatic chronic obstructive pulmonary disease,Asymptomatic,,0,0,0
Mild heart failure due to severe silicosis,"Severe COPD and other chronic respiratory, with mild heart failure",,0.4322236788812548,0.2999702615806535,0.5766738613252117
Moderate heart failure due to severe silicosis,"Severe COPD and other chronic respiratory, with moderate heart failure",,0.44972608294183697,0.3146146993831164,0.5967665383150195
Severe heart failure due to severe silicosis,"Severe COPD and other chronic respiratory, with severe heart failure",,0.5118082649140198,0.365297937,0.6659204415114767
"Controlled, medically managed heart failure due to severe silicosis","COPD and other chronic respiratory problems, severe and generic uncomplicated disease: worry and daily medication",(combined DW),0.43662301570499046,0.300739429,0.581191309
Mild silicosis,"COPD and other chronic respiratory problems, mild","has cough and shortness of breath after heavy physical activity, but is able to walk long distances and climb stairs.",0.019316720799999982,0.010635392500000002,0.03272288
Moderate silicosis,"COPD and other chronic respiratory problems, moderate","has cough, wheezing and shortness of breath, even after light physical activity. The person feels tired and can walk only short distances or climb only a few stairs.",0.22517170790000043,0.15291988,0.3097289924999999
Severe silicosis without heart failure,"COPD and other chronic respiratory problems, severe","has cough, wheezing and shortness of breath all the time. The person has great difficulty walking even short distances or climbing any stairs, feels tired when at rest, and is anxious.",0.40785797679999997,0.27341136749999995,0.5556590849999999
Asymptomatic silicosis,Asymptomatic,,0,0,0
Mild asbestosis,"COPD and other chronic respiratory problems, mild","has cough and shortness of breath after heavy physical activity, but is able to walk long distances and climb stairs.",0.019316720799999982,0.010635392500000002,0.03272288
Moderate asbestosis,"COPD and other chronic respiratory problems, moderate","has cough, wheezing and shortness of breath, even after light physical activity. The person feels tired and can walk only short distances or climb only a few stairs.",0.22517170790000043,0.15291988,0.3097289924999999
